75	103	705	0	1
79	266	808	0	1
78	33	1074	0	1
75	157	1107	0	1
79	394	1264	0	1
76	75	1658	0	1
79	1480	1733	0	2
79	101	1733	1480	1
79	1480	1834	1480	2
82	1480	1834	2960	2
76	160	1834	4440	1
78	1480	1994	4440	2
76	124	1994	5920	1
80	1480	2118	5920	2
82	1480	2118	7400	2
81	45	2118	8880	1
82	1480	2163	8880	2
79	23	2163	10360	1
83	1480	2186	10360	2
80	128	2186	11840	1
86	1480	2314	11840	2
84	1480	2314	13320	2
80	79	2314	14800	1
83	1480	2393	14800	2
80	81	2393	16280	1
83	1480	2474	16280	2
80	56	2474	17760	1
83	1480	2530	17760	2
83	147	2530	19240	1
81	1480	2677	19240	2
231	136	2676	20720	2
81	7	2676	20856	1
82	258	2683	20856	1
81	1480	2941	20856	2
85	1480	2941	22336	2
83	437	2941	23816	1
81	1480	3378	23816	2
82	145	3378	25296	1
80	1480	3523	25296	2
83	23	3523	26776	1
80	1480	3546	26776	2
84	1480	3546	28256	2
82	17	3546	29736	1
82	1480	3563	29736	2
83	237	3563	31216	1
80	1480	3800	31216	2
83	5	3800	32696	1
80	1480	3805	32696	2
83	1480	3805	34176	2
83	1480	3805	35656	2
80	1480	3805	37136	2
83	1480	3805	38616	2
80	1480	3805	40096	2
84	1480	3805	41576	2
80	1480	3805	43056	2
82	160	3805	44536	2
84	1480	3805	44696	2
81	1480	3805	46176	2
84	1480	3805	47656	2
80	1480	3805	49136	2
83	1480	3805	50616	2
81	1480	3805	52096	2
83	1480	3805	53576	2
83	1480	3805	55056	2
81	1480	3805	56536	2
83	1480	3805	58016	2
80	1480	3805	59496	2
84	1480	3805	60976	2
82	1480	3805	62456	2
81	1480	3805	63936	2
84	1480	3805	65416	2
82	1480	3805	66896	2
83	1480	3805	68376	2
87	1480	3805	69856	2
80	1480	3805	71336	2
83	1480	3805	72816	2
80	1480	3805	74296	2
91	1480	3805	75776	2
82	1480	3805	77256	2
86	1480	3805	78736	2
86	1480	3805	80216	2
82	1480	3805	81696	2
87	1480	3805	83176	2
85	1480	3805	84656	2
87	1480	3805	86136	2
86	1480	3805	87616	2
82	1480	3805	89096	2
85	1480	3805	90576	2
82	672	3805	92056	2
86	1480	3805	92728	2
83	1480	3805	94208	2
86	1480	3805	95688	2
86	31	3805	97168	1
83	1480	3836	97168	2
88	1480	3836	98648	2
83	1480	3836	100128	2
86	1480	3836	101608	2
82	1480	3836	103088	2
84	1480	3836	104568	2
84	1480	3836	106048	2
80	1480	3836	107528	2
83	1480	3836	109008	2
88	1480	3836	110488	2
84	1480	3836	111968	2
81	1480	3836	113448	2
87	223	3836	114928	1
95	76	4059	114928	1
76	1480	4135	114928	2
84	4	4135	116408	1
80	29	4139	116408	1
82	2	4168	116408	1
80	37	4170	116408	1
83	115	4207	116408	1
82	64	4322	116408	1
80	254	4386	116408	1
82	32	4640	116408	1
80	83	4672	116408	1
82	68	4755	116408	1
80	141	4823	116408	1
83	349	4964	116408	1
83	35	5313	116408	1
86	164	5348	116408	1
83	16	5512	116408	1
80	10	5528	116408	1
16099	82	0	0	1
85	29	82	0	1
83	25	111	0	1
82	18	136	0	1
80	188	154	0	1
84	17	342	0	1
80	56	359	0	1
83	32	415	0	1
80	152	447	0	1
83	166	599	0	1
84	89	765	0	1
83	52	854	0	1
83	42	906	0	1
79	290	948	0	1
83	201	1238	0	1
80	97	1439	0	1
83	77	1536	0	1
82	36	1613	0	1
79	34	1649	0	1
82	121	1683	0	1
79	102	1804	0	1
82	17	1906	0	1
79	126	1923	0	1
82	528	2049	0	1
82	4	2577	0	1
80	166	2581	0	1
85	11	2747	0	1
80	26	2758	0	1
82	42	2784	0	1
79	64	2826	0	1
84	252	2890	0	1
82	182	3142	0	1
80	94	3324	0	1
82	268	3418	0	1
80	28	3686	0	1
82	8	3714	0	1
95	105	3722	0	1
84	26	3827	0	1
82	37	3853	0	1
80	274	3890	0	1
82	22	4164	0	1
80	1	4186	0	1
82	12	4187	0	1
78	41	4199	0	1
82	45	4240	0	1
81	162	4285	0	1
79	34	4447	0	1
82	6	4481	0	1
79	28	4487	0	1
95	100	4515	0	1
102	56	4615	0	1
83	101	4589	0	1
97	77	4661	0	1
93	353	4713	0	1
101	21	5048	0	1
95	123	4881	0	1
119	56	4987	0	1
92	292	4987	0	1
94	122	5247	0	1
95	212	5217	0	1
92	72	5429	0	1
110	3	5335	0	1
92	258	5249	0	1
96	337	5455	0	1
92	66	5750	0	1
93	221	5526	0	1
99	6	5546	0	1
93	57	5455	0	1
96	214	5435	0	1
92	113	5613	0	1
94	27	5692	0	1
92	84	5598	0	1
93	83	5580	0	1
95	151	5646	0	1
92	21	5671	0	1
94	28	5164	0	1
93	189	5188	0	1
95	187	5211	0	1
99	165	5387	0	1
96	120	5552	0	1
109	261	5646	0	1
100	65	5865	0	1
95	123	5866	0	1
98	6	5737	0	1
91	155	5561	0	1
95	1	5622	0	1
89	127	5355	0	1
95	209	5454	0	1
108	92	5655	0	1
92	247	5642	0	1
102	201	5863	0	1
93	38	6027	0	1
95	14	5791	0	1
