 11127	   29.079940   162 
 11128	   29.083852   174 
 11129	   29.086800   162 
 11130	   29.090980   174 
 11131	   29.091096    66 
 11132	   29.093076   142 
 11133	   29.093656   162 
 11134	   29.099740   174 
 11135	   29.103076  1090 
 11136	   29.104208  1090 
 11137	   29.104356   162 
 11138	   29.105436  1090 
 11139	   29.106728  1090 
 11140	   29.108184  1090 
 11141	   29.109292  1090 
 11142	   29.110380    66 
 11143	   29.113720  1090 
 11144	   29.114848  1090 
 11145	   29.115008   174 
 11146	   29.117780   162 
 11147	   29.121716   174 
 11148	   29.124636   162 
 11149	   29.128704   174 
 11150	   29.129248    74 
 11151	   29.131496   162 
 11152	   29.133284   146 
 11153	   29.135684   174 
 11154	   29.137224   142 
 11155	   29.139996   162 
 11156	   29.141688   162 
 11157	   29.143968   174 
 11158	   29.146852   162 
 11159	   29.149300    74 
 11160	   29.150812   174 
 11161	   29.153712   162 
 11162	   29.154228   210 
 11163	   29.157736   174 
 11164	   29.160572   162 
 11165	   29.164536   174 
 11166	   29.167428   162 
 11167	   29.171548   174 
 11168	   29.174288   162 
 11169	   29.178324   174 
 11170	   29.182788   162 
 11171	   29.186920   174 
 11172	   29.189644   162 
 11173	   29.194112   174 
 11174	   29.198148   162 
 11175	   29.202364   174 
 11176	   29.205004   162 
 11177	   29.209048   174 
 11178	   29.211864   162 
 11179	   29.215788   174 
 11180	   29.218720   162 
 11181	   29.220476    74 
 11182	   29.222892   174 
 11183	   29.225092   146 
 11184	   29.225580   162 
 11185	   29.229048   142 
 11186	   29.229560   174 
 11187	   29.232436   162 
 11188	   29.236472   174 
 11189	   29.237992   162 
 11190	   29.239296   162 
 11191	   29.243244   174 
 11192	   29.246156   162 
 11193	   29.250244   174 
 11194	   29.253012   162 
 11195	   29.256948   174 
 11196	   29.259872   162 
 11197	   29.264016   174 
 11198	   29.266092    74 
 11199	   29.266728   162 
 11200	   29.270000   146 
 11201	   29.270648   174 
 11202	   29.273588   162 
 11203	   29.273928   142 
 11204	   29.277204    64 
 11205	   29.277704   174 
 11206	   29.278364   162 
 11207	   29.280444   162 
 11208	   29.282892   174 
 11209	   29.284356   174 
 11210	   29.287304   162 
 11211	   29.291500   174 
 11212	   29.292412   162 
 11213	   29.294160   162 
 11214	   29.297596   198 
 11215	   29.298192   174 
 11216	   29.301020   162 
 11217	   29.304996   174 
 11218	   29.307876   162 
 11219	   29.311996   174 
 11220	   29.314736   162 
 11221	   29.318692   174 
 11222	   29.321596   162 
 11223	   29.324252    86 
 11224	   29.325716   174 
 11225	   29.327692   162 
 11226	   29.328452   162 
 11227	   29.330288    74 
 11228	   29.332528   174 
 11229	   29.335312   162 
 11230	   29.335484   158 
 11231	   29.339344   174 
 11232	   29.342168   162 
 11233	   29.346132   174 
 11234	   29.347984   142 
 11235	   29.349028   162 
 11236	   29.353248   174 
 11237	   29.355888   162 
 11238	   29.359888   174 
 11239	   29.362744   162 
 11240	   29.366708   174 
 11241	   29.369604   162 
 11242	   29.373612   174 
 11243	   29.376460   162 
 11244	   29.380404   174 
 11245	   29.383320   162 
 11246	   29.388016  1518 
 11247	   29.388176   174 
 11248	   29.389604  1518 
 11249	   29.390872  1518 
 11250	   29.392260  1518 
 11251	   29.392408   162 
 11252	   29.393764  1518 
 11253	   29.394536   938 
 11254	   29.396452   174 
 11255	   29.399268   162 
 11256	   29.404324   174 
 11257	   29.405736   146 
 11258	   29.407764   162 
 11259	   29.409172    66 
 11260	   29.411304   142 
 11261	   29.413920   174 
 11262	   29.415448   162 
 11263	   29.417904   162 
 11264	   29.422744   174 
 11265	   29.423088    74 
 11266	   29.426404   162 
 11267	   29.429444  1090 
 11268	   29.430568  1090 
 11269	   29.431804  1090 
 11270	   29.433068  1090 
 11271	   29.434268  1090 
 11272	   29.435496  1518 
 11273	   29.436400  1090 
 11274	   29.437628  1518 
 11275	   29.437700    66 
 11276	   29.438928  1518 
 11277	   29.439096   174 
 11278	   29.440416  1330 
 11279	   29.442084  1090 
 11280	   29.443112   162 
 11281	   29.444120  1090 
 11282	   29.445000   162 
 11283	   29.447212   174 
 11284	   29.449968   162 
 11285	   29.453976   174 
 11286	   29.455280    74 
 11287	   29.458884   146 
 11288	   29.462708   142 
 11289	   29.466528   194 
 11290	   29.486748    64 
 11291	   29.496088  1082 
 11292	   29.499324  1082 
 11293	   29.519212  1090 
 11294	   29.519356   162 
 11295	   29.520452  1090 
 11296	   29.521672  1090 
 11297	   29.522892  1090 
 11298	   29.524112  1090 
 11299	   29.524272   174 
 11300	   29.525340  1090 
 11301	   29.525404    64 
 11302	   29.526776    66 
 11303	   29.529916  1090 
 11304	   29.530204   345 
 11305	   29.531136  1090 
 11306	   29.535512    64 
 11307	   29.541904   142 
 11308	   29.552004    66 
 11309	   29.568692    74 
 11310	   29.572776   146 
 11311	   29.576800   142 
 11312	   29.580728   162 
 11313	   29.588512    74 
 11314	   29.593140   194 
 11315	   29.599632    64 
 11316	   29.603628    64 
 11317	   29.605164    64 
 11318	   29.634536   154 
 11319	   29.637584   142 
 11320	   29.643016   162 
 11321	   29.655292  1242 
 11322	   29.660600   174 
 11323	   29.664908   146 
 11324	   29.668824   142 
 11325	   29.673084   146 
 11326	   29.677500   142 
 11327	   29.681608   178 
 11328	   29.706380   142 
 11329	   29.707444   150 
 11330	   29.716092   146 
 11331	   29.718132   142 
 11332	   29.720060   142 
 11333	   29.722436   106 
 11334	   29.724820   146 
 11335	   29.728344   142 
 11336	   29.734480   158 
 11337	   29.740440   666 
 11338	   29.742984   154 
 11339	   29.746724   142 
 11340	   29.747880   146 
 11341	   29.749528    66 
 11342	   29.751744   142 
 11343	   29.753100   162 
 11344	   29.757504   158 
 11345	   29.764468  1518 
 11346	   29.766056  1518 
 11347	   29.767328  1518 
 11348	   29.768688  1518 
 11349	   29.770368  1518 
 11350	   29.771136   938 
 11351	   29.786520  1090 
 11352	   29.787440  1090 
 11353	   29.787580   158 
 11354	   29.789564  1090 
 11355	   29.791688  1090 
 11356	   29.793820  1090 
 11357	   29.795932  1090 
 11358	   29.797044    66 
 11359	   29.800296  1090 
 11360	   29.849036  1518 
 11361	   29.850608  1518 
 11362	   29.851880  1518 
 11363	   29.853148  1518 
 11364	   29.854624  1518 
 11365	   29.855392   938 
 11366	   29.864100   146 
 11367	   29.869440   142 
 11368	   29.882936  1090 
 11369	   29.883320   158 
 11370	   29.884224  1090 
 11371	   29.899724    66 
 11372	   29.903532  1090 
 11373	   29.904756  1090 
 11374	   29.905956  1090 
 11375	   29.907176  1090 
 11376	   29.908396  1090 
 11377	   29.909628  1090 
 11378	   29.911204  1518 
 11379	   29.911396    66 
 11380	   29.912832  1518 
 11381	   29.914140  1518 
 11382	   29.915032  1090 
 11383	   29.916268  1518 
 11384	   29.917164  1090 
 11385	   29.918396  1518 
 11386	   29.919168   938 
 11387	   29.929176   170 
 11388	   29.939132    66 
 11389	   29.950904    64 
 11390	   29.952372    64 
 11391	   29.976024   174 
 11392	   29.982756  1518 
 11393	   29.984704  1518 
 11394	   29.985972  1518 
 11395	   29.987920  1518 
 11396	   29.989192  1518 
 11397	   29.990008   954 
 11398	   29.993572   150 
 11399	   29.994276   146 
 11400	   29.995936   142 
 11401	   29.998904  1518 
 11402	   30.000540  1518 
 11403	   30.002172  1518 
 11404	   30.003804  1518 
 11405	   30.005516  1518 
 11406	   30.006336   954 
 11407	   30.010656  1518 
 11408	   30.012420  1518 
 11409	   30.012688   142 
 11410	   30.015648  1518 
 11411	   30.017280  1518 
 11412	   30.019080  1518 
 11413	   30.019896   954 
 11414	   30.024000   158 
 11415	   30.028628  1518 
 11416	   30.030264  1518 
 11417	   30.032032  1518 
 11418	   30.033556  1518 
 11419	   30.035132  1518 
 11420	   30.036320   954 
 11421	   30.040736  1518 
 11422	   30.042388  1518 
 11423	   30.044020  1518 
 11424	   30.045652  1518 
 11425	   30.047352  1518 
 11426	   30.048168   954 
 11427	   30.057220   142 
 11428	   30.059256    64 
 11429	   30.065488  1518 
 11430	   30.067436  1518 
 11431	   30.068704  1518 
 11432	   30.070648  1518 
 11433	   30.071916  1518 
 11434	   30.072736   954 
 11435	   30.092756   158 
 11436	   30.099556   146 
 11437	   30.102692   158 
 11438	   30.110076    78 
 11439	   30.128956   142 
 11440	   30.132232    86 
 11441	   30.135804   162 
 11442	   30.157460   142 
 11443	   30.194476   142 
 11444	   30.227156   142 
 11445	   30.241980  1090 
 11446	   30.243228  1090 
 11447	   30.256256   142 
 11448	   30.263684  1518 
 11449	   30.263768    64 
 11450	   30.265320  1518 
 11451	   30.266948  1518 
 11452	   30.267024    66 
 11453	   30.268580  1518 
 11454	   30.270284  1518 
 11455	   30.270436   162 
 11456	   30.271212   954 
 11457	   30.272116  1090 
 11458	   30.275024  1090 
 11459	   30.276248  1090 
 11460	   30.277468  1090 
 11461	   30.278688  1090 
 11462	   30.279992  1090 
 11463	   30.281536    66 
 11464	   30.282928    90 
 11465	   30.284452  1090 
 11466	   30.285672  1090 
 11467	   30.286984   162 
 11468	   30.288252  1518 
 11469	   30.289796  1518 
 11470	   30.291064  1518 
 11471	   30.291152    90 
 11472	   30.292556  1518 
 11473	   30.293828  1518 
 11474	   30.294596   938 
 11475	   30.297512   162 
 11476	   30.300656   142 
 11477	   30.306408    66 
 11478	   30.312292  1090 
 11479	   30.313516  1090 
 11480	   30.314740  1090 
 11481	   30.315964  1090 
 11482	   30.317164  1090 
 11483	   30.318384  1090 
 11484	   30.320076    66 
 11485	   30.322996  1090 
 11486	   30.324216  1090 
 11487	   30.327924   142 
 11488	   30.334620   874 
 11489	   30.355160    66 
 11490	   30.378208   162 
 11491	   30.381420   178 
 11492	   30.421120  1090 
 11493	   30.423072  1090 
 11494	   30.425184  1090 
 11495	   30.427136  1090 
 11496	   30.429084  1090 
 11497	   30.431036  1090 
 11498	   30.432348    66 
 11499	   30.434828  1090 
 11500	   30.436580  1090 
 11501	   30.444488   162 
 11502	   30.446792   146 
 11503	   30.449448  1518 
 11504	   30.450952  1518 
 11505	   30.452500  1518 
 11506	   30.454004  1518 
 11507	   30.455508  1518 
 11508	   30.456568   958 
 11509	   30.457872    64 
 11510	   30.460308    64 
 11511	   30.467636    66 
 11512	   30.485600   162 
 11513	   30.489616  1518 
 11514	   30.491124  1518 
 11515	   30.492632  1518 
 11516	   30.494140  1518 
 11517	   30.495648  1518 
 11518	   30.496708   958 
 11519	   30.502196   162 
 11520	   30.509036    90 
 11521	   30.513104   162 
 11522	   30.516312    90 
 11523	   30.521452   158 
 11524	   30.522752   162 
 11525	   30.526376   142 
 11526	   30.528284   142 
 11527	   30.529244   146 
 11528	   30.542552  1090 
 11529	   30.543784  1090 
 11530	   30.544472   162 
 11531	   30.544700    74 
 11532	   30.548520  1518 
 11533	   30.548816   158 
 11534	   30.550048  1518 
 11535	   30.551556  1518 
 11536	   30.553064  1518 
 11537	   30.554572  1518 
 11538	   30.555632   958 
 11539	   30.561704    66 
 11540	   30.563828   142 
 11541	   30.564780   146 
 11542	   30.578564   162 
 11543	   30.582592  1518 
 11544	   30.584100  1518 
 11545	   30.585608  1518 
 11546	   30.585684    74 
 11547	   30.587112  1518 
 11548	   30.588620  1518 
 11549	   30.589680   958 
 11550	   30.590164    66 
 11551	   30.597448   142 
 11552	   30.598412   146 
 11553	   30.606480  1090 
 11554	   30.610940    66 
 11555	   30.614708   162 
 11556	   30.618760  1518 
 11557	   30.620264  1518 
 11558	   30.621776  1518 
 11559	   30.623284  1518 
 11560	   30.624788  1518 
 11561	   30.625848   958 
 11562	   30.630884   142 
 11563	   30.631908   146 
 11564	   30.635208   154 
 11565	   30.638412   142 
 11566	   30.641404   154 
 11567	   30.644452   162 
 11568	   30.644900   106 
 11569	   30.645140   150 
 11570	   30.647192  1090 
 11571	   30.648468  1518 
 11572	   30.649364  1090 
 11573	   30.650592  1518 
 11574	   30.650748   142 
 11575	   30.652104  1518 
 11576	   30.653612  1518 
 11577	   30.655116  1518 
 11578	   30.655268   150 
 11579	   30.656176   958 
 11580	   30.657572   142 
 11581	   30.659640  1090 
 11582	   30.660452   162 
 11583	   30.661344  1090 
 11584	   30.662268  1090 
 11585	   30.663172  1090 
 11586	   30.664064  1090 
 11587	   30.664952  1090 
 11588	   30.665128   174 
 11589	   30.666020  1090 
 11590	   30.666908  1090 
 11591	   30.667800  1090 
 11592	   30.668688  1090 
 11593	   30.670092    66 
 11594	   30.670540   130 
 11595	   30.671172    66 
 11596	   30.673056  1090 
 11597	   30.673944  1090 
 11598	   30.674836  1090 
 11599	   30.675724  1090 
 11600	   30.679232   142 
 11601	   30.680212   146 
 11602	   30.682656    66 
 11603	   30.694028   162 
 11604	   30.701560    66 
 11605	   30.713844   142 
 11606	   30.717556  1518 
 11607	   30.719104  1518 
 11608	   30.720388  1518 
 11609	   30.721632  1518 
 11610	   30.722896  1518 
 11611	   30.723668   938 
 11612	   30.729028  1090 
 11613	   30.730188  1090 
 11614	   30.731636  1090 
 11615	   30.732528  1090 
 11616	   30.733416  1090 
 11617	   30.734308  1090 
 11618	   30.735196  1090 
 11619	   30.736088  1090 
 11620	   30.736976  1090 
 11621	   30.737868  1090 
 11622	   30.739092  1090 
 11623	   30.739184    66 
 11624	   30.741196  1090 
 11625	   30.742464  1090 
 11626	   30.745556    66 
 11627	   30.763160  1090 
 11628	   30.764328  1090 
 11629	   30.765852  1090 
 11630	   30.765932    66 
 11631	   30.767036  1090 
 11632	   30.768336  1090 
 11633	   30.769224  1090 
 11634	   30.770116  1090 
 11635	   30.771004  1090 
 11636	   30.772304  1090 
 11637	   30.772388    66 
 11638	   30.773528  1090 
 11639	   30.774420  1090 
 11640	   30.775372  1090 
 11641	   30.776260  1090 
 11642	   30.777152  1090 
 11643	   30.778040  1090 
 11644	   30.779712    66 
 11645	   30.781552  1090 
 11646	   30.782780  1090 
 11647	   30.787800    66 
 11648	   30.791280  1090 
 11649	   30.793248  1090 
 11650	   30.795200  1090 
 11651	   30.797152  1090 
 11652	   30.799092  1090 
 11653	   30.801048  1090 
 11654	   30.802376    66 
 11655	   30.804860  1090 
 11656	   30.806616  1090 
 11657	   30.813084    66 
 11658	   30.817144   162 
 11659	   30.822768  1518 
 11660	   30.824316  1518 
 11661	   30.824388    66 
 11662	   30.825628  1518 
 11663	   30.826864  1518 
 11664	   30.828132  1518 
 11665	   30.828904   938 
 11666	   30.838072  1518 
 11667	   30.839572  1518 
 11668	   30.841080  1518 
 11669	   30.842584  1518 
 11670	   30.844092  1518 
 11671	   30.844792   506 
 11672	   30.846300  1518 
 11673	   30.847808  1518 
 11674	   30.849320  1518 
 11675	   30.849468   162 
 11676	   30.850824  1518 
 11677	   30.852440  1518 
 11678	   30.853508   958 
 11679	   30.855064  1518 
 11680	   30.856572  1518 
 11681	   30.858080  1518 
 11682	   30.859588  1518 
 11683	   30.861096  1518 
 11684	   30.862156   958 
 11685	   30.868952  1242 
 11686	   30.879584   162 
 11687	   30.883048   142 
 11688	   30.897312   142 
 11689	   30.919416  1090 
 11690	   30.921372  1090 
 11691	   30.923428  1090 
 11692	   30.925376  1090 
 11693	   30.927328  1090 
 11694	   30.929280  1090 
 11695	   30.930260   142 
 11696	   30.930784    66 
 11697	   30.932016    66 
 11698	   30.933272  1090 
 11699	   30.935024  1090 
 11700	   30.937612   162 
 11701	   30.945592   174 
 11702	   30.946696   142 
 11703	   30.949392   162 
 11704	   30.954496  1518 
 11705	   30.954664   174 
 11706	   30.955996  1518 
 11707	   30.957500  1518 
 11708	   30.957892   162 
 11709	   30.959120  1518 
 11710	   30.960624  1518 
 11711	   30.961656  1090 
 11712	   30.962432   958 
 11713	   30.963180   174 
 11714	   30.966392   162 
 11715	   30.967932   150 
 11716	   30.970224   142 
 11717	   30.970892   174 
 11718	   30.974068   150 
 11719	   30.974892   162 
 11720	   30.977152   142 
 11721	   30.981804   150 
 11722	   30.984864   174 
 11723	   30.985804   142 
 11724	   30.988316   162 
 11725	   30.989616   150 
 11726	   30.990568    66 
 11727	   30.992176   142 
 11728	   30.994100  1090 
 11729	   30.994676   174 
 11730	   30.996024   150 
 11731	   30.996592   142 
 11732	   30.998456   162 
 11733	   30.999424   142 
 11734	   31.003160   150 
 11735	   31.003768   174 
 11736	   31.006332  1090 
 11737	   31.006404    66 
 11738	   31.007560  1090 
 11739	   31.007708   162 
 11740	   31.008000   142 
 11741	   31.008892  1090 
 11742	   31.010120  1090 
 11743	   31.011340  1090 
 11744	   31.012544  1090 
 11745	   31.014508  1090 
 11746	   31.016460  1090 
 11747	   31.016660    66 
 11748	   31.018408  1090 
 11749	   31.020360  1090 
 11750	   31.022312  1090 
 11751	   31.024584    66 
 11752	   31.027060  1090 
 11753	   31.027228   174 
 11754	   31.028824  1090 
 11755	   31.030980   162 
 11756	   31.035132   174 
 11757	   31.037836   162 
 11758	   31.041952   174 
 11759	   31.044696   162 
 11760	   31.046080  1090 
 11761	   31.048840    66 
 11762	   31.050508   174 
 11763	   31.051620  1090 
 11764	   31.052912  1090 
 11765	   31.053192   162 
 11766	   31.054136  1090 
 11767	   31.055360  1090 
 11768	   31.056584  1090 
 11769	   31.057812  1090 
 11770	   31.061124    66 
 11771	   31.062972  1090 
 11772	   31.064192  1090 
 11773	   31.065468   150 
 11774	   31.068464   142 
 11775	   31.068812   174 
 11776	   31.071544   162 
 11777	   31.071692   150 
 11778	   31.074076    66 
 11779	   31.078004  1090 
 11780	   31.078172   174 
 11781	   31.079956  1090 
 11782	   31.081908  1090 
 11783	   31.082052   162 
 11784	   31.083996  1090 
 11785	   31.085944  1090 
 11786	   31.086112   174 
 11787	   31.087896  1090 
 11788	   31.088912   162 
 11789	   31.089292    66 
 11790	   31.091768  1090 
 11791	   31.093544  1090 
 11792	   31.093712   174 
 11793	   31.096704    66 
 11794	   31.097412   162 
 11795	   31.101452   174 
 11796	   31.104272   162 
 11797	   31.107684   150 
 11798	   31.108232   174 
 11799	   31.110120   142 
 11800	   31.111128   162 
 11801	   31.114344    90 
 11802	   31.114864   166 
 11803	   31.115128   174 
 11804	   31.117396   150 
 11805	   31.117988   162 
 11806	   31.118716   174 
 11807	   31.122036   174 
 11808	   31.124272   166 
 11809	   31.124344    66 
 11810	   31.124844   162 
 11811	   31.126924   174 
 11812	   31.128984   174 
 11813	   31.131704   162 
 11814	   31.134488   166 
 11815	   31.135644   174 
 11816	   31.138564   162 
 11817	   31.141064    90 
 11818	   31.142776   174 
 11819	   31.147060   162 
 11820	   31.151116   174 
 11821	   31.153920   162 
 11822	   31.154936   150 
 11823	   31.157880   174 
 11824	   31.158316    90 
 11825	   31.160780   162 
 11826	   31.161360   150 
 11827	   31.164920   174 
 11828	   31.165100    90 
 11829	   31.167636   162 
 11830	   31.171712   174 
 11831	   31.174480   174 
 11832	   31.174628   162 
 11833	   31.178696   174 
 11834	   31.183128   162 
 11835	   31.185712   158 
 11836	   31.187088   174 
 11837	   31.189128    74 
 11838	   31.189984   162 
 11839	   31.194636   174 
 11840	   31.198488   162 
 11841	   31.202428   174 
 11842	   31.205344   162 
 11843	   31.209480   174 
 11844	   31.212204   162 
 11845	   31.216132   174 
 11846	   31.219060   162 
 11847	   31.223076   174 
 11848	   31.223220   158 
 11849	   31.225920   162 
 11850	   31.226620    74 
 11851	   31.229848   174 
 11852	   31.230288   158 
 11853	   31.232776   162 
 11854	   31.233608    74 
 11855	   31.236792   158 
 11856	   31.236960   174 
 11857	   31.239636   162 
 11858	   31.240156    74 
 11859	   31.243596   174 
 11860	   31.244320   158 
 11861	   31.245368    64 
 11862	   31.246492   162 
 11863	   31.249580    74 
 11864	   31.252532   174 
 11865	   31.253480   158 
 11866	   31.255568   150 
 11867	   31.256636   162 
 11868	   31.259028    90 
 11869	   31.259356    74 
 11870	   31.262076   150 
 11871	   31.262244   174 
 11872	   31.262476    66 
 11873	   31.265136   162 
 11874	   31.265548    90 
 11875	   31.269116   174 
 11876	   31.271992   162 
 11877	   31.276144   174 
 11878	   31.278852   162 
 11879	   31.281052  1090 
 11880	   31.283688   174 
 11881	   31.284392    66 
 11882	   31.287352   162 
 11883	   31.291580   174 
 11884	   31.294212   162 
 11885	   31.298188   174 
 11886	   31.298484   162 
 11887	   31.301068   162 
 11888	   31.302984    74 
 11889	   31.305112   174 
 11890	   31.307032   162 
 11891	   31.307928   162 
 11892	   31.312028    74 
 11893	   31.312292   174 
 11894	   31.314784   162 
 11895	   31.315292    66 
 11896	   31.320544  1090 
 11897	   31.320868   174 
 11898	   31.323320    66 
 11899	   31.323820   182 
 11900	   31.323976   162 
 11901	   31.328476   174 
 11902	   31.336860   162 
 11903	   31.340812  1090 
 11904	   31.340980   174 
 11905	   31.343720   162 
 11906	   31.344596    86 
 11907	   31.345332    66 
 11908	   31.347668   174 
 11909	   31.348032   162 
 11910	   31.350580   162 
 11911	   31.354584   174 
 11912	   31.357436   162 
 11913	   31.361440   174 
 11914	   31.364296   162 
 11915	   31.365200  1090 
 11916	   31.368276   174 
 11917	   31.368708    66 
 11918	   31.371152   162 
 11919	   31.374564   142 
 11920	   31.375132   174 
 11921	   31.378144   162 
 11922	   31.381020  1090 
 11923	   31.382300  1090 
 11924	   31.382464   174 
 11925	   31.383820  1090 
 11926	   31.385088  1090 
 11927	   31.385236   162 
 11928	   31.386296  1090 
 11929	   31.387588  1090 
 11930	   31.389772    66 
 11931	   31.390008   174 
 11932	   31.391720  1090 
 11933	   31.392936  1090 
 11934	   31.393736   162 
 11935	   31.399388   174 
 11936	   31.401872    66 
 11937	   31.403856  1090 
 11938	   31.404984  1090 
 11939	   31.406236  1090 
 11940	   31.407428  1090 
 11941	   31.408620  1090 
 11942	   31.409824  1090 
 11943	   31.410932    66 
 11944	   31.413980  1090 
 11945	   31.415092  1090 
 11946	   31.426028  1090 
 11947	   31.427276  1090 
 11948	   31.427448    66 
 11949	   31.428748  1090 
 11950	   31.429932  1090 
 11951	   31.431128  1090 
 11952	   31.432404  1090 
 11953	   31.434584    66 
 11954	   31.436508  1090 
 11955	   31.437632  1090 
 11956	   31.444544  1090 
 11957	   31.445672  1090 
 11958	   31.446924  1090 
 11959	   31.448116  1090 
 11960	   31.449316  1090 
 11961	   31.450520  1090 
 11962	   31.451688    66 
 11963	   31.454680  1090 
 11964	   31.455812  1090 
 11965	   31.465032    66 
 11966	   31.466172    66 
 11967	   31.471172   162 
 11968	   31.476176   174 
 11969	   31.476676    66 
 11970	   31.482676  1090 
 11971	   31.482796   130 
 11972	   31.483808  1090 
 11973	   31.485040  1090 
 11974	   31.486376  1090 
 11975	   31.488104  1090 
 11976	   31.489532  1090 
 11977	   31.490640    66 
 11978	   31.493424  1090 
 11979	   31.494536  1090 
 11980	   31.495744  1090 
 11981	   31.496944  1090 
 11982	   31.498164  1090 
 11983	   31.499376  1090 
 11984	   31.500800  1090 
 11985	   31.500884    66 
 11986	   31.501924  1090 
 11987	   31.504120  1090 
 11988	   31.504260   150 
 11989	   31.505300  1090 
 11990	   31.509648    66 
 11991	   31.510648    90 
 11992	   31.513704   150 
 11993	   31.514492    66 
 11994	   31.517248    90 
 11995	   31.522048  1090 
 11996	   31.523200  1090 
 11997	   31.524424  1090 
 11998	   31.525636  1090 
 11999	   31.527320  1090 
 12000	   31.528760  1090 
 12001	   31.529868    66 
 12002	   31.533272  1090 
 12003	   31.534396  1090 
 12004	   31.534508   116 
 12005	   31.536224  1090 
 12006	   31.537332  1090 
 12007	   31.538456  1090 
 12008	   31.539592  1090 
 12009	   31.540700  1090 
 12010	   31.541832  1090 
 12011	   31.542940    66 
 12012	   31.545948  1090 
 12013	   31.547060  1090 
 12014	   31.547608   150 
 12015	   31.549880    66 
 12016	   31.550428   142 
 12017	   31.554496    66 
 12018	   31.554948   158 
 12019	   31.567972  1458 
 12020	   31.577892  1090 
 12021	   31.579024  1090 
 12022	   31.580260  1090 
 12023	   31.581472  1090 
 12024	   31.583184  1090 
 12025	   31.584652  1090 
 12026	   31.585764    66 
 12027	   31.586356   154 
 12028	   31.587252   150 
 12029	   31.589468  1090 
 12030	   31.590604  1090 
 12031	   31.590732   142 
 12032	   31.592764  1090 
 12033	   31.593876  1090 
 12034	   31.595004  1090 
 12035	   31.596200  1090 
 12036	   31.596344   158 
 12037	   31.597420  1090 
 12038	   31.598624  1090 
 12039	   31.599756   142 
 12040	   31.599936    66 
 12041	   31.603080  1090 
 12042	   31.604204  1090 
 12043	   31.604292    66 
 12044	   31.604680   162 
 12045	   31.614296  1518 
 12046	   31.615208   826 
 12047	   31.617440  1090 
 12048	   31.619024  1090 
 12049	   31.620236  1090 
 12050	   31.621152  1090 
 12051	   31.622276  1090 
 12052	   31.623396  1090 
 12053	   31.624540    66 
 12054	   31.627612  1090 
 12055	   31.628744  1090 
 12056	   31.631192  1242 
 12057	   31.643036    66 
 12058	   31.658000  1090 
 12059	   31.662788    66 
 12060	   31.683164  1090 
 12061	   31.684544  1090 
 12062	   31.692504   150 
 12063	   31.695592   142 
 12064	   31.700532   158 
 12065	   31.711700    64 
 12066	   31.728924   154 
 12067	   31.728996    66 
 12068	   31.737812   142 
 12069	   31.742324   162 
 12070	   31.754164  1518 
 12071	   31.755184  1242 
 12072	   31.756416  1518 
 12073	   31.757492  1278 
 12074	   31.765612  1090 
 12075	   31.783600    64 
 12076	   31.784620    64 
 12077	   31.787232  1090 
 12078	   31.788456  1090 
 12079	   31.789680  1090 
 12080	   31.790904  1090 
 12081	   31.792208  1090 
 12082	   31.793432  1090 
 12083	   31.796012    66 
 12084	   31.797860  1090 
 12085	   31.799080  1090 
 12086	   31.801560    66 
 12087	   31.805844   162 
 12088	   31.811556  1090 
 12089	   31.811724   174 
 12090	   31.812884  1090 
 12091	   31.815984   162 
 12092	   31.820064   174 
 12093	   31.821404   150 
 12094	   31.822844   162 
 12095	   31.824564   142 
 12096	   31.826848   174 
 12097	   31.827604   150 
 12098	   31.829704   162 
 12099	   31.831924    66 
 12100	   31.834712  1090 
 12101	   31.835036   174 
 12102	   31.835936  1090 
 12103	   31.837160  1090 
 12104	   31.838384  1090 
 12105	   31.838532   162 
 12106	   31.839608  1090 
 12107	   31.845928   174 
 12108	   31.848676   162 
 12109	   31.853584   174 
 12110	   31.857176   162 
 12111	   31.859460   106 
 12112	   31.861084   174 
 12113	   31.863416   150 
 12114	   31.864032   162 
 12115	   31.866380    66 
 12116	   31.867304   142 
 12117	   31.869524   174 
 12118	   31.870532   150 
 12119	   31.870748    66 
 12120	   31.872532   162 
 12121	   31.874704   142 
 12122	   31.876640   174 
 12123	   31.878072   150 
 12124	   31.879392   162 
 12125	   31.881968   142 
 12126	   31.883508   174 
 12127	   31.885648   158 
 12128	   31.886248   162 
 12129	   31.890148   174 
 12130	   31.893108   162 
 12131	   31.897192   174 
 12132	   31.899964   162 
 12133	   31.904152   174 
 12134	   31.906824   162 
 12135	   31.912824   174 
 12136	   31.915960  1090 
 12137	   31.917084  1090 
 12138	   31.917228   162 
 12139	   31.918324  1090 
 12140	   31.919612  1090 
 12141	   31.921084  1090 
 12142	   31.922188  1090 
 12143	   31.923296    66 
 12144	   31.926384  1090 
 12145	   31.927512  1090 
 12146	   31.927672   174 
 12147	   31.930652   162 
 12148	   31.934768   174 
 12149	   31.937512   162 
 12150	   31.941468   174 
 12151	   31.943144    66 
 12152	   31.944372   162 
 12153	   31.944440    66 
 12154	   31.948596  1518 
 12155	   31.949020   174 
 12156	   31.949576   674 
 12157	   31.952872   162 
 12158	   31.960688  1090 
 12159	   31.961832  1090 
 12160	   31.963080  1090 
 12161	   31.964484  1090 
 12162	   31.966224  1090 
 12163	   31.967660  1090 
 12164	   31.968236   174 
 12165	   31.968772    66 
 12166	   31.971488  1090 
 12167	   31.971636   162 
 12168	   31.972712  1090 
 12169	   31.972860   158 
 12170	   31.973984  1090 
